Brands,Type,SKU,MPN,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Sale price,Date sale price starts,Date sale price ends,Regular price,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Shipping class,Allow customer reviews?,Purchase note,Categories,Tags,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 used for variations,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 used for variations,meta:_dtb_seo_title,meta:_dtb_seo_description,ID
Columbia Taping Tools,simple,PCLT42,PCLT42,"Columbia 42"" Predator Cam Lock Tube",0,0,visible,"Genuine Columbia Taping Tools OEM compound tube or conduit — Columbia 42"" Predator Cam Lock Tube. Exact-fit replacement for Columbia Taping Tools automatic taping systems. Part #: PCLT42.","<p><strong>Columbia 42"" Predator Cam Lock Tube</strong> is a genuine OEM compound tube or conduit for Columbia Taping Tools automatic taping systems. This tube component routes joint compound through the tool body. Cracks, blockages, or wear in this component cause compound leaks, flow restriction, and inconsistent application output.</p><p>Order by part number <strong>PCLT42</strong> for guaranteed compatibility with your Columbia Taping Tools tools.</p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Columbia Taping Tools</td></tr><tr><td>Part Number</td><td>PCLT42</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,"PCLT42, predator tube, cam lock tube, mud tube, bazooka parts",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_05.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_06.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_07.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_08.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-mud-pump-HMP-01.webp,,,,,,,,,205,Brand,Columbia Taping Tools,1,1,0,,,,,0,"Columbia 42"" Predator Cam Lock Compound Tube - PCLT42",Genuine Columbia PCLT42 OEM Predator cam lock tube. Routes joint compound through the tool body without leaks or flow restriction for consistent output.,
Columbia Taping Tools,simple,PCMT42,PCMT42,"Columbia 42"" Predator Compound Tube",0,0,visible,"Genuine Columbia Taping Tools OEM compound tube or conduit — Columbia 42"" Predator Compound Tube. Exact-fit replacement for Columbia Taping Tools automatic taping systems. Part #: PCMT42.","<p><strong>Columbia 42"" Predator Compound Tube</strong> is a genuine OEM compound tube or conduit for Columbia Taping Tools automatic taping systems. This tube component routes joint compound through the tool body. Cracks, blockages, or wear in this component cause compound leaks, flow restriction, and inconsistent application output.</p><p>Order by part number <strong>PCMT42</strong> for guaranteed compatibility with your Columbia Taping Tools tools.</p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Columbia Taping Tools</td></tr><tr><td>Part Number</td><td>PCMT42</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,"PCMT42, predator tube, mud tube, compound tube, bazooka parts",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_05.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_06.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_07.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_08.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-mud-pump-HMP-01.webp,,,,,,,,,250,Brand,Columbia Taping Tools,1,1,0,,,,,0,"Columbia 42"" Predator Compound Mud Tube - PCMT42",Genuine Columbia PCMT42 OEM Predator compound tube. Precision-engineered for low-effort mud application and long-term site durability.,
Columbia Taping Tools,simple,PHMP,PHMP,Columbia Predator Hot Mud Pump,0,0,visible,Genuine Columbia Taping Tools OEM pump component — Columbia Predator Hot Mud Pump. Exact-fit replacement for Columbia Taping Tools automatic taping systems. Part #: PHMP.,"<p><strong>Columbia Predator Hot Mud Pump</strong> is a genuine OEM pump component for Columbia Taping Tools automatic taping systems. This component is part of the compound loading or transfer pump assembly. Worn pump parts reduce fill efficiency, cause compound bypass, and increase loading time on the job site.</p><p>Order by part number <strong>PHMP</strong> for guaranteed compatibility with your Columbia Taping Tools tools.</p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Columbia Taping Tools</td></tr><tr><td>Part Number</td><td>PHMP</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,"predator pump, hot mud pump, PHMP, loading pump, mud pump parts",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-mud-pump-HMP-01.webp,,,,,,,,,274,Brand,Columbia Taping Tools,1,1,0,,,,,0,Columbia Predator Hot Mud Pump - PHMP | OEM Part,Genuine Columbia PHMP OEM Predator hot mud pump. High-efficiency compound loading and transfer pump designed for the toughest site environments.,
Columbia Taping Tools,variation,PJK3.5,PJK3.5,"Columbia Nylon Putty Knife 3.5"" Pointing Knife (PJK3.5)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Putty Knives,,,,,NPK,,,,,,214,Brand,Columbia Taping Tools,1,1,0,Size,"3.5"" Pointing Knife",1.0,1.0,1.0,"Columbia Nylon Putty Knife 3.5"" Pointing Knife (PJK3.5)","Columbia Nylon Putty Knife 3.5"" Pointing Knife — stainless steel blade, nylon handle with hammer head.",
Columbia Taping Tools,simple,PMH,PMH,"Columbia 40""-58"" Predator Matrix Box Handle",0,0,visible,"Genuine Columbia Taping Tools OEM handle or extension — Columbia 40""-58"" Predator Matrix Box Handle. Exact-fit replacement for Columbia Taping Tools automatic taping systems. Part #: PMH.","<p><strong>Columbia 40""-58"" Predator Matrix Box Handle</strong> is a genuine OEM handle or extension for Columbia Taping Tools automatic taping systems. This handle or extension component provides the mechanical linkage between the operator and the tool head. Correct handle fit is essential for controlled compound pressure and consistent application angle.</p><p>Order by part number <strong>PMH</strong> for guaranteed compatibility with your Columbia Taping Tools tools.</p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Columbia Taping Tools</td></tr><tr><td>Part Number</td><td>PMH</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,"predator handle, matrix handle, PMH, extendable handle, box handle parts",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_05.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_06.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_07.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_08.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-mud-pump-HMP-01.webp,,,,,,,,,203,Brand,Columbia Taping Tools,1,1,0,,,,,0,"Columbia 40""-58"" Predator Matrix Box Handle - PMH",Genuine Columbia PMH OEM Predator Matrix handle. Provides superior control and leverage for professional flat joint finishing with automatic boxes.,
Columbia Taping Tools,simple,PMHL,PMHL,"Columbia 56""-76"" Predator Matrix Box Handle",0,0,visible,"Genuine Columbia Taping Tools OEM handle or extension — Columbia 56""-76"" Predator Matrix Box Handle. Exact-fit replacement for Columbia Taping Tools automatic taping systems. Part #: PMHL.","<p><strong>Columbia 56""-76"" Predator Matrix Box Handle</strong> is a genuine OEM handle or extension for Columbia Taping Tools automatic taping systems. This handle or extension component provides the mechanical linkage between the operator and the tool head. Correct handle fit is essential for controlled compound pressure and consistent application angle.</p><p>Order by part number <strong>PMHL</strong> for guaranteed compatibility with your Columbia Taping Tools tools.</p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Columbia Taping Tools</td></tr><tr><td>Part Number</td><td>PMHL</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,"predator handle, matrix handle, PMHL, extendable handle, box handle parts",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_05.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_06.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_07.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_08.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-mud-pump-HMP-01.webp,,,,,,,,,206,Brand,Columbia Taping Tools,1,1,0,,,,,0,"Columbia 56""-76"" Predator Matrix Box Handle - PMHL",Genuine Columbia PMHL OEM Predator Matrix long handle. Professional-grade extension for high-reach flat joint finishing with consistent pressure.,
Columbia Taping Tools,simple,PMHS,PMHS,"Columbia 29""-39"" Predator Matrix Box Handle",0,0,visible,"Genuine Columbia Taping Tools OEM handle or extension — Columbia 29""-39"" Predator Matrix Box Handle. Exact-fit replacement for Columbia Taping Tools automatic taping systems. Part #: PMHS.","<p><strong>Columbia 29""-39"" Predator Matrix Box Handle</strong> is a genuine OEM handle or extension for Columbia Taping Tools automatic taping systems. This handle or extension component provides the mechanical linkage between the operator and the tool head. Correct handle fit is essential for controlled compound pressure and consistent application angle.</p><p>Order by part number <strong>PMHS</strong> for guaranteed compatibility with your Columbia Taping Tools tools.</p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Columbia Taping Tools</td></tr><tr><td>Part Number</td><td>PMHS</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,"predator handle, matrix handle, PMHS, extendable handle, box handle parts",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_05.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_06.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_07.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/the-predator-family_08.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-mud-pump-HMP-01.webp,,,,,,,,,197,Brand,Columbia Taping Tools,1,1,0,,,,,0,"Columbia 29""-39"" Predator Matrix Box Handle - PMHS","Genuine Columbia PMHS OEM Predator Matrix short handle. Ideal for tight spaces, providing the mechanical linkage for precise mud application.",
Columbia Taping Tools,variation,SPTAPER,SPTAPER,"Columbia Sawed Off Taper 53"" (SPTAPER)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Automatic Tapers > Automatic Tapers,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sawed-off-taper-39-inch-STAPER-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sawed-off-taper-39-inch-STAPER-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sawed-off-taper-39-inch-STAPER-03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sawed-off-taper-39-inch-STAPER-04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sawed-off-taper-39-inch-STAPER-11.webp,,,SAWED-OFF-TAPER,,,,,,17,Brand,Columbia Taping Tools,1,1,0,Size,"53""",1.0,1.0,1.0,"Columbia Sawed Off Taper 53"" (SPTAPER)",Structured temp variation for Columbia Sawed Off Taper.,
Columbia Taping Tools,variation,SSB10,SSB10,"Columbia Sabre Smoothing Blades 10"" (SSB10)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Sabre Smoothing Blades,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-03.webp,,,SSB,,,,,,150,Brand,Columbia Taping Tools,1,1,0,Size,"10""",1.0,1.0,1.0,"Columbia Sabre Smoothing Blades 10"" (SSB10)",Structured temp variation for Columbia Sabre Smoothing Blades.,
Columbia Taping Tools,variation,SSB12,SSB12,"Columbia Sabre Smoothing Blades 12"" (SSB12)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Sabre Smoothing Blades,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-03.webp,,,SSB,,,,,,151,Brand,Columbia Taping Tools,1,1,0,Size,"12""",1.0,1.0,1.0,"Columbia Sabre Smoothing Blades 12"" (SSB12)",Structured temp variation for Columbia Sabre Smoothing Blades.,
Columbia Taping Tools,variation,SSB14,SSB14,"Columbia Sabre Smoothing Blades 14"" (SSB14)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Sabre Smoothing Blades,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-03.webp,,,SSB,,,,,,152,Brand,Columbia Taping Tools,1,1,0,Size,"14""",1.0,1.0,1.0,"Columbia Sabre Smoothing Blades 14"" (SSB14)",Structured temp variation for Columbia Sabre Smoothing Blades.,
Columbia Taping Tools,variation,SSB16,SSB16,"Columbia Sabre Smoothing Blades 16"" (SSB16)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Sabre Smoothing Blades,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-03.webp,,,SSB,,,,,,153,Brand,Columbia Taping Tools,1,1,0,Size,"16""",1.0,1.0,1.0,"Columbia Sabre Smoothing Blades 16"" (SSB16)",Structured temp variation for Columbia Sabre Smoothing Blades.,
Columbia Taping Tools,variation,SSB18,SSB18,"Columbia Sabre Smoothing Blades 18"" (SSB18)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Sabre Smoothing Blades,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-03.webp,,,SSB,,,,,,154,Brand,Columbia Taping Tools,1,1,0,Size,"18""",1.0,1.0,1.0,"Columbia Sabre Smoothing Blades 18"" (SSB18)",Structured temp variation for Columbia Sabre Smoothing Blades.,
Columbia Taping Tools,variation,SSB24,SSB24,"Columbia Sabre Smoothing Blades 24"" (SSB24)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Sabre Smoothing Blades,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-03.webp,,,SSB,,,,,,155,Brand,Columbia Taping Tools,1,1,0,Size,"24""",1.0,1.0,1.0,"Columbia Sabre Smoothing Blades 24"" (SSB24)",Structured temp variation for Columbia Sabre Smoothing Blades.,
Columbia Taping Tools,variation,SSB32,SSB32,"Columbia Sabre Smoothing Blades 32"" (SSB32)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Sabre Smoothing Blades,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-03.webp,,,SSB,,,,,,156,Brand,Columbia Taping Tools,1,1,0,Size,"32""",1.0,1.0,1.0,"Columbia Sabre Smoothing Blades 32"" (SSB32)",Structured temp variation for Columbia Sabre Smoothing Blades.,
Columbia Taping Tools,variation,SSB40,SSB40,"Columbia Sabre Smoothing Blades 40"" (SSB40)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Sabre Smoothing Blades,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-03.webp,,,SSB,,,,,,157,Brand,Columbia Taping Tools,1,1,0,Size,"40""",1.0,1.0,1.0,"Columbia Sabre Smoothing Blades 40"" (SSB40)",Structured temp variation for Columbia Sabre Smoothing Blades.,
Columbia Taping Tools,variation,SSB48,SSB48,"Columbia Sabre Smoothing Blades 48"" (SSB48)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Sabre Smoothing Blades,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-03.webp,,,SSB,,,,,,158,Brand,Columbia Taping Tools,1,1,0,Size,"48""",1.0,1.0,1.0,"Columbia Sabre Smoothing Blades 48"" (SSB48)",Structured temp variation for Columbia Sabre Smoothing Blades.,
Columbia Taping Tools,variation,SSB7,SSB7,"Columbia Sabre Smoothing Blades 7"" (SSB7)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Smoothing Blades > Sabre Smoothing Blades,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sabre-smoothing-blades-SSB-03.webp,,,SSB,,,,,,149,Brand,Columbia Taping Tools,1,1,0,Size,"7""",1.0,1.0,1.0,"Columbia Sabre Smoothing Blades 7"" (SSB7)",Structured temp variation for Columbia Sabre Smoothing Blades.,
Columbia Taping Tools,variation,STAPER,STAPER,"Columbia Sawed Off Taper 39"" (STAPER)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Automatic Tapers > Automatic Tapers,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sawed-off-taper-39-inch-STAPER-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sawed-off-taper-39-inch-STAPER-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sawed-off-taper-39-inch-STAPER-03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sawed-off-taper-39-inch-STAPER-04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sawed-off-taper-39-inch-STAPER-11.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tool-sets/the-tactical-set/columbia-sawed-off-taper-39-inch-STAPER-11.webp,,,SAWED-OFF-TAPER,,,,,,16,Brand,Columbia Taping Tools,1,1,0,Size,"39""",1.0,1.0,1.0,"Columbia Sawed Off Taper 39"" (STAPER)",Structured temp variation for Columbia Sawed Off Taper.,
